Airline,Departure_Time,Arrival_Time,Duration,Departure,Destination,Date,Total_Stops,SClass,Price
Vietnam Airlines,13:30,22:10,520,VII,DAD,18-04-2025,1,BUSINESS,7868000
VietJet Air,17:50,19:00,70,PQC,SGN,20-04-2025,0,ECONOMY,846900
Bamboo Airways,14:45,16:20,95,HAN,PXU,20-04-2025,0,BUSINESS,3058000
VietJet Air,17:40,19:00,80,VCL,SGN,16-04-2025,0,ECONOMY,1112900
VietJet Air,10:40,12:00,80,HAN,DAD,16-04-2025,0,PREMIUM_ECONOMY,3209800
Vietnam Airlines,14:00,16:15,135,HAN,SGN,19-04-2025,0,BUSINESS,8974000
Vietnam Airlines,08:00,13:20,320,DLI,DAD,15-04-2025,1,ECONOMY,4347000
VietJet Air,16:45,18:05,80,VCL,SGN,16-04-2025,0,PREMIUM_ECONOMY,3179800
Vietnam Airlines,12:45,17:00,255,PQC,CXR,19-04-2025,1,ECONOMY,2115000
Vietnam Airlines,06:20,12:35,375,HAN,VCL,21-04-2025,1,ECONOMY,2808000
Bamboo Airways,11:50,21:10,560,VCS,CXR,21-04-2025,1,ECONOMY,6986000
Bamboo Airways,19:50,21:05,75,PXU,SGN,20-04-2025,0,BUSINESS,1985000
VietJet Air,14:40,16:55,135,SGN,HAN,21-04-2025,0,BUSINESS,5757000
Bamboo Airways,21:10,23:15,125,PQC,HAN,17-04-2025,0,ECONOMY,1584000
Bamboo Airways,16:50,18:40,110,CXR,HPH,17-04-2025,0,ECONOMY,1238000
VietJet Air,18:10,20:25,135,PQC,HAN,15-04-2025,0,PREMIUM_ECONOMY,5093000
Vietnam Airlines,12:35,14:40,125,CXR,HAN,18-04-2025,0,ECONOMY,2102000
Vietnam Airlines,13:50,15:00,70,SGN,TBB,20-04-2025,0,ECONOMY,1231000
Vietnam Airlines,19:05,20:45,100,DAD,HAN,17-04-2025,0,BUSINESS,4009000
VietJet Air,17:45,19:20,95,VDH,SGN,17-04-2025,0,ECONOMY,1500900
Vietnam Airlines,07:05,08:30,85,SGN,DAD,20-04-2025,0,BUSINESS,4909000
Vietnam Airlines,11:40,20:50,550,CXR,VDO,17-04-2025,1,ECONOMY,2320000
Vietnam Airlines,08:40,10:05,85,SGN,DAD,19-04-2025,0,BUSINESS,4024000
Vietnam Airlines,10:45,18:10,445,DAD,VII,18-04-2025,1,ECONOMY,4396000
Vietnam Airlines,12:20,13:20,60,BMV,SGN,19-04-2025,0,ECONOMY,903000
VietJet Air,08:05,09:55,110,DLI,HAN,21-04-2025,0,ECONOMY,1091900
VietJet Air,09:00,10:50,110,CXR,HAN,15-04-2025,0,PREMIUM_ECONOMY,4697000
Bamboo Airways,10:45,12:15,90,HPH,UIH,21-04-2025,0,PREMIUM_ECONOMY,2775000
Bamboo Airways,19:30,21:20,110,SGN,VII,21-04-2025,0,PREMIUM_ECONOMY,3058000
Vietnam Airlines,15:40,20:35,295,CXR,HPH,16-04-2025,1,ECONOMY,2111000
Vietnam Airlines,14:15,16:30,135,HPH,SGN,21-04-2025,0,BUSINESS,5569000
Vietnam Airlines,08:25,20:20,715,HUI,THD,17-04-2025,1,ECONOMY,2639000
Vietnam Airlines,09:15,10:40,85,TBB,SGN,17-04-2025,0,BUSINESS,2654000
VietJet Air,19:00,20:05,65,DLI,DAD,16-04-2025,0,PREMIUM_ECONOMY,3169800
Vietnam Airlines,07:15,09:00,105,SGN,VDH,16-04-2025,0,ECONOMY,2135000
Vietnam Airlines,05:00,10:25,325,HAN,UIH,15-04-2025,1,BUSINESS,11853000
Vietnam Airlines,14:15,15:45,90,VCL,SGN,21-04-2025,0,BUSINESS,3424000
Vietnam Airlines,06:25,12:35,370,HPH,CXR,16-04-2025,1,ECONOMY,2111000
Vietnam Airlines,12:05,13:40,95,SGN,DAD,21-04-2025,0,BUSINESS,4464000
VietJet Air,08:50,11:00,130,HAN,SGN,20-04-2025,0,PREMIUM_ECONOMY,4687000
VietJet Air,21:05,22:20,75,HUI,HAN,21-04-2025,0,PREMIUM_ECONOMY,3199800
Vietnam Airlines,19:50,22:10,140,HPH,SGN,17-04-2025,0,BUSINESS,4324000
Vietnam Airlines,14:35,15:40,65,SGN,PQC,20-04-2025,0,ECONOMY,901000
Vietnam Airlines,08:00,14:55,415,SGN,VCL,18-04-2025,1,ECONOMY,4462000
Vietnam Airlines,10:20,14:55,275,VCS,DLI,15-04-2025,1,ECONOMY,2871000
Bamboo Airways,22:00,23:55,115,CXR,HAN,21-04-2025,0,ECONOMY,2133000
VietJet Air,16:50,18:10,80,DAD,HPH,20-04-2025,0,ECONOMY,1791900
Vietnam Airlines,19:05,21:10,125,SGN,HPH,21-04-2025,0,ECONOMY,1475000
Vietnam Airlines,11:05,16:00,295,UIH,DLI,18-04-2025,1,ECONOMY,2674000
Bamboo Airways,17:25,18:35,70,PQC,SGN,18-04-2025,0,PREMIUM_ECONOMY,2395000
Vietnam Airlines,11:40,19:00,440,CXR,HPH,17-04-2025,1,ECONOMY,2471000
Vietnam Airlines,09:30,15:15,345,UIH,HUI,15-04-2025,1,ECONOMY,3705000
Vietnam Airlines,06:50,08:30,100,DAD,HAN,16-04-2025,0,ECONOMY,1057000
Vietnam Airlines,06:00,07:40,100,DAD,SGN,20-04-2025,0,BUSINESS,3684000
Bamboo Airways,10:45,12:55,130,PQC,HAN,16-04-2025,0,ECONOMY,3318000
Vietnam Airlines,11:15,19:40,505,HPH,DAD,19-04-2025,1,ECONOMY,4183000
VietJet Air,22:30,23:55,85,HUI,SGN,20-04-2025,0,ECONOMY,837000
VietJet Air,22:15,23:35,80,DAD,HAN,19-04-2025,0,ECONOMY,1034900
Bamboo Airways,09:55,11:00,65,DLI,DAD,21-04-2025,0,ECONOMY,1143000
Vietnam Airlines,09:30,19:10,580,UIH,VDH,16-04-2025,1,ECONOMY,3095000
Bamboo Airways,17:10,19:00,110,DLI,HAN,17-04-2025,0,PREMIUM_ECONOMY,3058000
Bamboo Airways,09:15,21:10,715,TBB,CXR,21-04-2025,1,ECONOMY,4279000
VietJet Air,19:45,21:35,110,SGN,VII,18-04-2025,0,ECONOMY,1089900
VietJet Air,12:10,14:10,120,SGN,HPH,16-04-2025,0,ECONOMY,1002000
Vietnam Airlines,10:15,15:30,315,DAD,DLI,21-04-2025,1,ECONOMY,5987000
Bamboo Airways,13:10,15:30,140,HAN,VCS,21-04-2025,0,PREMIUM_ECONOMY,4678000
Bamboo Airways,12:45,15:00,135,HAN,SGN,21-04-2025,0,ECONOMY,1763000
VietJet Air,13:35,15:35,120,THD,SGN,21-04-2025,0,ECONOMY,1431900
VietJet Air,05:30,07:30,120,SGN,HPH,15-04-2025,0,ECONOMY,2121900
Vietnam Airlines,12:35,14:40,125,SGN,THD,21-04-2025,0,ECONOMY,1945000
Vietnam Airlines,14:35,20:35,360,DAD,HPH,17-04-2025,1,BUSINESS,7868000
VietJet Air,14:50,16:10,80,SGN,VCL,18-04-2025,0,ECONOMY,1132900
Vietnam Airlines,06:35,20:15,820,VKG,HUI,18-04-2025,1,ECONOMY,2239000
VietJet Air,18:10,20:10,120,THD,SGN,19-04-2025,0,PREMIUM_ECONOMY,4657000
Vietnam Airlines,10:05,20:15,610,VDH,HUI,19-04-2025,1,ECONOMY,3081000
Bamboo Airways,14:30,16:25,115,HAN,DLI,16-04-2025,0,PREMIUM_ECONOMY,3058000
Bamboo Airways,10:45,12:55,130,PQC,HAN,17-04-2025,0,ECONOMY,1599000
Vietnam Airlines,06:40,11:20,280,VCS,PQC,21-04-2025,1,ECONOMY,3398000
Vietnam Airlines,09:10,15:50,400,DAD,VII,16-04-2025,1,ECONOMY,4401000
Bamboo Airways,07:55,21:20,805,VCS,VII,18-04-2025,1,ECONOMY,2506000
VietJet Air,08:05,10:05,120,HPH,SGN,18-04-2025,0,PREMIUM_ECONOMY,4687000
Vietnam Airlines,09:10,10:45,95,HAN,PXU,16-04-2025,0,BUSINESS,3884000
Vietnam Airlines,12:35,19:00,385,DLI,HPH,16-04-2025,1,ECONOMY,4137000
Bamboo Airways,05:55,08:15,140,HAN,VCA,20-04-2025,0,PREMIUM_ECONOMY,4166000
Vietnam Airlines,13:00,19:20,380,HAN,UIH,16-04-2025,1,BUSINESS,11848000
Vietnam Airlines,07:00,15:50,530,HAN,VII,16-04-2025,1,ECONOMY,5237000
Vietnam Airlines,12:30,19:15,405,CXR,PQC,16-04-2025,1,BUSINESS,8088000
VietJet Air,20:40,22:30,110,SGN,VII,21-04-2025,0,ECONOMY,926900
Vietnam Airlines,12:20,17:15,295,BMV,HAN,19-04-2025,1,ECONOMY,3963000
Vietnam Airlines,06:20,17:25,665,HAN,VCS,16-04-2025,1,ECONOMY,2996000
Vietnam Airlines,08:45,10:40,115,SGN,VII,20-04-2025,0,BUSINESS,4689000
Vietnam Airlines,10:20,17:55,455,PXU,HUI,18-04-2025,1,ECONOMY,3367000
Vietnam Airlines,07:15,09:00,105,SGN,VDH,19-04-2025,0,ECONOMY,1941000
Vietnam Airlines,08:25,16:35,490,HUI,PXU,16-04-2025,1,ECONOMY,2846000
Vietnam Airlines,08:50,19:10,620,DAD,VDH,15-04-2025,1,ECONOMY,3109000
Bamboo Airways,10:25,20:05,580,DAD,VDH,20-04-2025,1,ECONOMY,2680000
Vietnam Airlines,06:25,08:40,135,HPH,SGN,16-04-2025,0,ECONOMY,1301000
VietJet Air,09:20,10:40,80,SGN,VCL,21-04-2025,0,ECONOMY,1671900
Vietnam Airlines,09:30,18:20,530,HPH,VCL,17-04-2025,1,ECONOMY,2320000
VietJet Air,16:30,18:40,130,SGN,HAN,20-04-2025,0,ECONOMY,1555300
Vietnam Airlines,18:50,20:15,85,SGN,HUI,21-04-2025,0,BUSINESS,3444000
VietJet Air,17:55,20:05,130,HAN,SGN,21-04-2025,0,ECONOMY,1545300
VietJet Air,17:50,19:00,70,PQC,SGN,18-04-2025,0,ECONOMY,900700
Vietnam Airlines,17:35,19:25,110,DAD,SGN,21-04-2025,0,BUSINESS,4904000
Vietnam Airlines,13:25,14:55,90,HAN,VCL,16-04-2025,0,ECONOMY,1387000
Vietnam Airlines,07:00,14:55,475,SGN,VCL,19-04-2025,1,BUSINESS,10963000
Bamboo Airways,06:00,08:10,130,HAN,VCS,15-04-2025,0,PREMIUM_ECONOMY,7123000
Vietnam Airlines,12:35,20:15,460,DLI,HUI,19-04-2025,1,ECONOMY,4337000
Bamboo Airways,17:10,19:00,110,DLI,HAN,16-04-2025,0,ECONOMY,2229000
Vietnam Airlines,08:55,13:40,285,PQC,DAD,19-04-2025,1,ECONOMY,3252000
Vietnam Airlines,10:45,12:25,100,DAD,SGN,16-04-2025,0,ECONOMY,2531000
Vietnam Airlines,12:35,14:00,85,HUI,HAN,17-04-2025,0,ECONOMY,1343000
Vietnam Airlines,05:00,20:50,950,HAN,VDO,21-04-2025,1,ECONOMY,3713000
Vietnam Airlines,06:25,13:40,435,HPH,DAD,17-04-2025,1,ECONOMY,5992000
VietJet Air,06:30,07:55,85,SGN,HUI,21-04-2025,0,ECONOMY,956900
VietJet Air,19:45,21:05,80,SGN,DAD,15-04-2025,0,ECONOMY,861900
Bamboo Airways,10:35,18:00,445,BMV,VDH,16-04-2025,1,ECONOMY,2958000
Vietnam Airlines,13:25,14:45,80,VCL,SGN,17-04-2025,0,ECONOMY,1283000
Vietnam Airlines,11:30,12:50,80,SGN,VCL,18-04-2025,0,ECONOMY,1288000
Vietnam Airlines,09:10,14:55,345,DAD,DLI,20-04-2025,1,ECONOMY,3257000
Vietnam Airlines,11:15,17:30,375,HPH,DAD,18-04-2025,1,BUSINESS,9313000
Bamboo Airways,19:40,21:25,105,BMV,HAN,20-04-2025,0,PREMIUM_ECONOMY,2929000
Vietnam Airlines,11:40,13:05,85,HAN,DAD,16-04-2025,0,BUSINESS,4034000
Vietnam Airlines,06:40,19:50,790,VCS,CXR,17-04-2025,1,ECONOMY,2203000
VietJet Air,18:20,20:30,130,HAN,SGN,18-04-2025,0,ECONOMY,1322000
Vietnam Airlines,11:10,12:20,70,SGN,VCS,21-04-2025,0,PREMIUM_ECONOMY,2594000
VietJet Air,09:55,11:05,70,PXU,SGN,18-04-2025,0,ECONOMY,677000
VietJet Air,08:00,09:20,80,VCL,SGN,21-04-2025,0,PREMIUM_ECONOMY,3179800
VietJet Air,12:45,14:35,110,VII,SGN,18-04-2025,0,ECONOMY,1099900
Vietnam Airlines,10:05,19:15,550,VDH,PQC,19-04-2025,1,ECONOMY,2949000
Bamboo Airways,09:50,11:10,80,VII,BMV,15-04-2025,0,PREMIUM_ECONOMY,1884000
VietJet Air,18:10,20:25,135,PQC,HAN,17-04-2025,0,ECONOMY,1869900
Vietnam Airlines,15:05,16:20,75,DLI,DAD,21-04-2025,0,BUSINESS,2784000
Vietnam Airlines,14:05,19:00,295,CXR,HPH,20-04-2025,1,ECONOMY,3935000
Bamboo Airways,10:45,12:05,80,HPH,DAD,15-04-2025,0,BUSINESS,2654000
Vietnam Airlines,16:00,17:30,90,SGN,DAD,21-04-2025,0,ECONOMY,1241000
Vietnam Airlines,06:40,12:35,355,VCS,VCL,20-04-2025,1,ECONOMY,3828000
VietJet Air,16:05,17:25,80,SGN,DAD,17-04-2025,0,ECONOMY,946900
Vietnam Airlines,10:20,19:40,560,VCS,DAD,15-04-2025,1,ECONOMY,2970000
Vietnam Airlines,09:50,15:50,360,DAD,VII,19-04-2025,1,BUSINESS,9298000
Bamboo Airways,09:15,10:30,75,HUI,HAN,19-04-2025,0,ECONOMY,960000
Bamboo Airways,06:30,07:25,55,SGN,VCS,21-04-2025,0,ECONOMY,1922000
Vietnam Airlines,09:40,19:10,570,VCS,VDH,16-04-2025,2,ECONOMY,6023000
Vietnam Airlines,13:20,20:35,435,PQC,HPH,15-04-2025,1,ECONOMY,3935000
Bamboo Airways,10:35,19:50,555,BMV,HUI,18-04-2025,1,ECONOMY,2376000
VietJet Air,08:30,10:35,125,HAN,VCA,16-04-2025,0,ECONOMY,1332000
Vietnam Airlines,06:40,13:25,405,VCS,BMV,17-04-2025,1,ECONOMY,2493000
VietJet Air,05:30,07:30,120,SGN,HPH,17-04-2025,0,PREMIUM_ECONOMY,4687000
Vietnam Airlines,13:50,19:50,360,PQC,CXR,16-04-2025,1,ECONOMY,3180000
Vietnam Airlines,15:40,22:25,405,TBB,SGN,15-04-2025,1,ECONOMY,4771000
Vietnam Airlines,09:15,19:45,630,TBB,VDH,21-04-2025,1,ECONOMY,2336000
Vietnam Airlines,13:00,14:10,70,SGN,VCS,21-04-2025,0,ECONOMY,1435000
Vietnam Airlines,11:35,22:50,675,PQC,DAD,19-04-2025,1,ECONOMY,1894000
VietJet Air,15:40,17:00,80,SGN,DAD,16-04-2025,0,ECONOMY,846900
Vietnam Airlines,12:05,18:20,375,DAD,VCL,15-04-2025,1,ECONOMY,3384000
VietJet Air,14:55,16:55,120,SGN,HPH,17-04-2025,0,ECONOMY,1002000
VietJet Air,08:30,09:55,85,HUI,SGN,17-04-2025,0,PREMIUM_ECONOMY,3199800
Bamboo Airways,18:30,20:05,95,SGN,VDH,18-04-2025,0,BUSINESS,2904000
VietJet Air,20:50,22:10,80,DAD,HAN,18-04-2025,0,ECONOMY,1034900
Vietnam Airlines,18:40,20:10,90,HAN,DAD,21-04-2025,0,ECONOMY,1354000
Vietnam Airlines,17:50,19:30,100,VII,CXR,19-04-2025,0,BUSINESS,4104000
VietJet Air,15:40,17:00,80,SGN,DAD,20-04-2025,0,PREMIUM_ECONOMY,3199800
VietJet Air,16:45,18:35,110,VII,SGN,18-04-2025,0,PREMIUM_ECONOMY,4677000
Vietnam Airlines,14:15,15:45,90,VCL,SGN,20-04-2025,0,ECONOMY,1145000
Vietnam Airlines,06:50,16:20,570,VCS,PXU,18-04-2025,1,ECONOMY,2592000
VietJet Air,08:35,09:40,65,CXR,SGN,21-04-2025,0,PREMIUM_ECONOMY,3027000
Vietnam Airlines,09:45,18:10,505,PQC,VII,15-04-2025,1,ECONOMY,3935000
Vietnam Airlines,14:15,16:30,135,HPH,SGN,19-04-2025,0,BUSINESS,4339000
Vietnam Airlines,08:00,15:10,430,DLI,DAD,20-04-2025,1,ECONOMY,3231000
Bamboo Airways,12:20,13:20,60,SGN,DLI,21-04-2025,0,PREMIUM_ECONOMY,2365000
Vietnam Airlines,19:10,20:40,90,DAD,HAN,18-04-2025,0,ECONOMY,1560000
VietJet Air,14:10,15:35,85,VII,BMV,20-04-2025,0,PREMIUM_ECONOMY,3209800
Vietnam Airlines,09:00,15:00,360,SGN,TBB,20-04-2025,1,ECONOMY,5237000
Vietnam Airlines,18:55,20:15,80,HAN,DAD,16-04-2025,0,ECONOMY,1077000
VietJet Air,06:30,07:55,85,SGN,HUI,18-04-2025,0,ECONOMY,807000
Bamboo Airways,10:25,12:40,135,VCS,HAN,21-04-2025,0,PREMIUM_ECONOMY,5873000
Vietnam Airlines,06:40,22:50,970,VCS,DAD,21-04-2025,1,ECONOMY,2789000
Bamboo Airways,21:20,23:30,130,HAN,SGN,17-04-2025,0,PREMIUM_ECONOMY,3766000
Vietnam Airlines,11:20,19:50,510,VII,DLI,16-04-2025,1,ECONOMY,2280000
Bamboo Airways,17:10,19:20,130,SGN,HAN,21-04-2025,0,ECONOMY,2020000
Vietnam Airlines,13:45,15:25,100,DAD,HAN,20-04-2025,0,ECONOMY,1257000
Bamboo Airways,19:50,21:05,75,PXU,SGN,20-04-2025,0,ECONOMY,749000
Vietnam Airlines,21:00,23:10,130,THD,SGN,20-04-2025,0,BUSINESS,4999000
Vietnam Airlines,11:20,19:50,510,VII,CXR,18-04-2025,1,BUSINESS,8983000
Vietnam Airlines,13:45,20:30,405,VCA,BMV,16-04-2025,1,ECONOMY,3040000
VietJet Air,10:40,11:50,70,SGN,UIH,21-04-2025,0,ECONOMY,1044900
Vietnam Airlines,09:10,18:10,540,DAD,VII,20-04-2025,1,ECONOMY,4401000
Bamboo Airways,10:25,12:40,135,VCS,HAN,18-04-2025,0,BUSINESS,7843000
Vietnam Airlines,13:50,20:15,385,DLI,DAD,15-04-2025,1,BUSINESS,9543000
Vietnam Airlines,12:35,17:25,290,DLI,VCS,17-04-2025,1,ECONOMY,2936000
Vietnam Airlines,10:05,16:40,395,PQC,DAD,16-04-2025,1,ECONOMY,4342000
VietJet Air,10:40,12:00,80,HAN,DAD,16-04-2025,0,ECONOMY,1681900
Vietnam Airlines,13:00,15:15,135,HAN,SGN,19-04-2025,0,BUSINESS,8974000
Vietnam Airlines,09:45,16:00,375,PQC,DLI,18-04-2025,1,ECONOMY,2988000
Vietnam Airlines,21:15,22:55,100,HUI,SGN,19-04-2025,0,ECONOMY,914000
Bamboo Airways,07:15,08:30,75,HAN,HUI,16-04-2025,0,PREMIUM_ECONOMY,3396000
Vietnam Airlines,15:50,17:50,120,CXR,HAN,18-04-2025,0,ECONOMY,2374000
Bamboo Airways,10:25,18:05,460,UIH,VCL,21-04-2025,1,ECONOMY,2431000
Bamboo Airways,16:05,18:25,140,VCS,HAN,17-04-2025,0,ECONOMY,3799000
Vietnam Airlines,06:15,08:00,105,HAN,PXU,20-04-2025,0,BUSINESS,3884000
Vietnam Airlines,11:15,20:40,565,HPH,DAD,19-04-2025,1,ECONOMY,4396000
Vietnam Airlines,12:35,17:50,315,HUI,DLI,16-04-2025,1,ECONOMY,2705000
Vietnam Airlines,18:55,20:25,90,HUI,HAN,15-04-2025,0,ECONOMY,2098000
Bamboo Airways,10:25,11:40,75,UIH,SGN,19-04-2025,0,PREMIUM_ECONOMY,2345000
Vietnam Airlines,09:15,17:15,480,TBB,HAN,15-04-2025,1,ECONOMY,5427000
Bamboo Airways,19:10,20:35,85,SGN,HUI,19-04-2025,0,BUSINESS,2365000
Bamboo Airways,10:15,12:05,110,DLI,HAN,19-04-2025,0,ECONOMY,1139000
Bamboo Airways,10:25,11:55,90,HUI,SGN,18-04-2025,0,BUSINESS,2365000
Vietnam Airlines,06:40,16:40,600,VCS,DAD,17-04-2025,1,ECONOMY,2548000
VietJet Air,07:05,08:25,80,SGN,DAD,15-04-2025,0,ECONOMY,1059900
VietJet Air,10:40,11:45,65,CXR,DAD,17-04-2025,0,ECONOMY,1102900
Bamboo Airways,20:20,21:40,80,SGN,DAD,19-04-2025,0,BUSINESS,2365000
VietJet Air,12:50,14:25,95,HAN,UIH,21-04-2025,0,ECONOMY,2369300
Vietnam Airlines,16:00,17:30,90,SGN,DAD,19-04-2025,0,ECONOMY,1501000
VietJet Air,21:45,23:10,85,DAD,SGN,15-04-2025,0,ECONOMY,1235900
VietJet Air,20:20,22:20,120,HPH,SGN,19-04-2025,0,PREMIUM_ECONOMY,4677000
VietJet Air,08:00,09:50,110,DLI,HAN,15-04-2025,0,PREMIUM_ECONOMY,4697000
VietJet Air,16:40,17:50,70,SGN,CXR,17-04-2025,0,PREMIUM_ECONOMY,3027000
Vietnam Airlines,14:15,22:50,515,VCL,DAD,20-04-2025,1,ECONOMY,2079000
VietJet Air,19:50,21:50,120,THD,SGN,19-04-2025,0,ECONOMY,1027000
Vietnam Airlines,12:20,20:15,475,BMV,HAN,17-04-2025,1,ECONOMY,3978000
Vietnam Airlines,09:50,11:00,70,SGN,VCS,20-04-2025,0,PREMIUM_ECONOMY,3094000
Vietnam Airlines,10:05,18:10,485,VDH,VII,19-04-2025,1,ECONOMY,3243000
Vietnam Airlines,12:20,18:15,355,BMV,HAN,20-04-2025,1,ECONOMY,3983000
VietJet Air,14:10,15:35,85,VII,BMV,16-04-2025,0,PREMIUM_ECONOMY,3169800
Bamboo Airways,07:15,08:30,75,HAN,HUI,21-04-2025,0,PREMIUM_ECONOMY,2901000
Vietnam Airlines,08:15,15:30,435,DAD,DLI,21-04-2025,1,ECONOMY,5987000
Vietnam Airlines,14:35,19:15,280,DAD,PQC,16-04-2025,1,ECONOMY,4342000
Vietnam Airlines,20:10,21:40,90,DAD,SGN,19-04-2025,0,ECONOMY,1252000
Bamboo Airways,10:25,16:45,380,UIH,PQC,16-04-2025,1,ECONOMY,2759000
VietJet Air,15:05,17:15,130,HAN,SGN,20-04-2025,0,ECONOMY,1545300
VietJet Air,09:00,10:10,70,PQC,SGN,18-04-2025,0,ECONOMY,717000
Vietnam Airlines,09:30,17:50,500,UIH,DLI,16-04-2025,1,ECONOMY,3568000
Bamboo Airways,10:25,18:25,480,UIH,VDO,18-04-2025,1,ECONOMY,2010000
VietJet Air,09:10,10:45,95,DLI,VII,20-04-2025,0,PREMIUM_ECONOMY,3625600
Vietnam Airlines,09:40,14:55,315,VCS,DLI,16-04-2025,1,ECONOMY,2771000
Vietnam Airlines,16:30,22:50,380,VII,DAD,18-04-2025,1,BUSINESS,7868000
VietJet Air,17:10,19:10,120,SGN,THD,15-04-2025,0,PREMIUM_ECONOMY,4702000
Vietnam Airlines,06:50,15:40,530,VCS,PQC,18-04-2025,1,ECONOMY,2438000
Vietnam Airlines,12:50,14:20,90,DAD,HAN,18-04-2025,0,BUSINESS,4024000
Vietnam Airlines,20:00,22:15,135,HAN,SGN,18-04-2025,0,ECONOMY,1402000
Vietnam Airlines,06:55,09:00,125,SGN,THD,20-04-2025,0,BUSINESS,5019000
Vietnam Airlines,09:00,17:50,530,VII,DLI,16-04-2025,1,ECONOMY,4181000
VietJet Air,13:35,14:55,80,SGN,DAD,16-04-2025,0,PREMIUM_ECONOMY,3199800
VietJet Air,15:45,17:10,85,SGN,HUI,18-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,06:25,14:55,510,HPH,CXR,16-04-2025,1,BUSINESS,7523000
Vietnam Airlines,08:55,16:40,465,PQC,DAD,19-04-2025,1,ECONOMY,3252000
Vietnam Airlines,05:00,10:40,340,HAN,VII,15-04-2025,1,ECONOMY,7097000
Vietnam Airlines,09:15,15:00,345,VII,CXR,21-04-2025,1,BUSINESS,7543000
VietJet Air,20:15,22:15,120,SGN,HPH,16-04-2025,0,PREMIUM_ECONOMY,4657000
Bamboo Airways,05:35,07:45,130,HAN,SGN,18-04-2025,0,PREMIUM_ECONOMY,3766000
VietJet Air,21:45,23:10,85,DAD,SGN,19-04-2025,0,ECONOMY,1034900
Bamboo Airways,17:50,20:10,140,HAN,VCA,20-04-2025,0,BUSINESS,4136000
Vietnam Airlines,16:55,17:55,60,HAN,VII,20-04-2025,0,BUSINESS,3664000
Vietnam Airlines,13:50,22:10,500,PQC,DAD,18-04-2025,1,ECONOMY,3439000
Vietnam Airlines,13:50,20:20,390,PQC,THD,17-04-2025,1,ECONOMY,4132000
Vietnam Airlines,09:45,11:45,120,CXR,HAN,21-04-2025,0,ECONOMY,2630000
VietJet Air,15:20,17:20,120,THD,SGN,17-04-2025,0,PREMIUM_ECONOMY,4657000
Vietnam Airlines,09:25,10:30,65,VCS,SGN,19-04-2025,0,PREMIUM_ECONOMY,2559000
Vietnam Airlines,21:15,22:55,100,HUI,SGN,15-04-2025,0,ECONOMY,1801000
VietJet Air,18:00,19:20,80,HAN,DAD,20-04-2025,0,PREMIUM_ECONOMY,3189800
Vietnam Airlines,13:45,20:10,385,VCA,DAD,19-04-2025,1,ECONOMY,4781000
Bamboo Airways,08:15,17:55,580,HAN,SGN,19-04-2025,1,PREMIUM_ECONOMY,6900000
Vietnam Airlines,11:05,18:20,435,UIH,VCL,19-04-2025,1,ECONOMY,2421000
VietJet Air,09:35,11:10,95,VDH,SGN,18-04-2025,0,PREMIUM_ECONOMY,3595600
Bamboo Airways,12:55,14:25,90,UIH,HPH,19-04-2025,0,BUSINESS,2114000
Vietnam Airlines,16:15,18:10,115,DLI,HAN,15-04-2025,0,ECONOMY,1231000
Bamboo Airways,05:45,07:05,80,SGN,DAD,20-04-2025,0,ECONOMY,1722000
Vietnam Airlines,09:30,20:20,650,HPH,THD,21-04-2025,1,ECONOMY,5126000
Bamboo Airways,22:00,23:55,115,CXR,HAN,19-04-2025,0,ECONOMY,1803000
Vietnam Airlines,10:10,11:20,70,SGN,PQC,21-04-2025,0,ECONOMY,1571000
Vietnam Airlines,09:00,15:25,385,CXR,UIH,15-04-2025,1,ECONOMY,4392000
Vietnam Airlines,09:00,14:00,300,VII,DAD,20-04-2025,1,ECONOMY,4342000
VietJet Air,16:45,18:35,110,VII,SGN,17-04-2025,0,ECONOMY,1099900
Vietnam Airlines,07:00,15:00,480,HAN,TBB,15-04-2025,1,ECONOMY,3988000
VietJet Air,16:50,18:10,80,DAD,HPH,18-04-2025,0,ECONOMY,1014900
Bamboo Airways,14:55,23:55,540,HAN,SGN,19-04-2025,1,BUSINESS,5515000
Vietnam Airlines,07:15,09:00,105,SGN,VDH,20-04-2025,0,ECONOMY,1946000
Vietnam Airlines,10:20,11:40,80,PQC,SGN,19-04-2025,0,BUSINESS,3349000
Vietnam Airlines,18:35,19:50,75,SGN,CXR,17-04-2025,0,BUSINESS,3334000
Vietnam Airlines,15:25,17:35,130,THD,SGN,20-04-2025,0,ECONOMY,1710000
Bamboo Airways,10:25,11:20,55,SGN,VCS,21-04-2025,0,PREMIUM_ECONOMY,2273000
Vietnam Airlines,13:50,15:55,125,DLI,HAN,15-04-2025,0,ECONOMY,1669000
Bamboo Airways,10:25,11:40,75,UIH,SGN,16-04-2025,0,PREMIUM_ECONOMY,2345000
Vietnam Airlines,18:55,20:25,90,HUI,HAN,19-04-2025,0,ECONOMY,1046000
Vietnam Airlines,12:20,13:25,65,SGN,BMV,17-04-2025,0,BUSINESS,3664000
Bamboo Airways,19:40,21:25,105,BMV,HAN,15-04-2025,0,BUSINESS,2929000
Bamboo Airways,14:30,16:20,110,VII,SGN,20-04-2025,0,ECONOMY,2338000
Vietnam Airlines,13:45,20:55,430,VCA,DAD,16-04-2025,1,BUSINESS,10748000
Vietnam Airlines,15:40,23:15,455,TBB,SGN,19-04-2025,1,ECONOMY,5212000
